Sale ID,Order ID,Invoice Number,Transaction Date,Transaction Time,Sales Channel,Customer ID,Product ID,Product Name,SKU,Quantity Sold,Price per Unit,Total Sale Amount
CS6TX9HW,PP4LVN0GLP,WC8QVTPO,2021-05-12 03:59:50,10:52:34,In-store,4WEDYVOW,U6SRVE2D,Night Require,27O1AHRR14H0,4,216.4,865.6
0P716MXW,2MXUNV4M3O,VEAHMSAW,2020-07-19 03:59:50,07:53:49,Mobile,TNQXVJAN,LSED0PK9,Trade Evidence,5XZWJ1N1WOVW,10,317.3,3173
XG1WPZ3O,SLM3H49LOA,YYRRDM4L,2023-03-17 03:59:50,18:31:33,Mobile,Z3OKOUOE,A30OEQJI,First Keep,GMRF1EH2E4TF,5,225.93,1129.65
Q11QZ0DR,JGFC65XNSQ,CDF69PYO,2021-12-08 03:59:50,21:10:37,Online,LH8RPZ24,RTETNE9C,Out Outside,WK2S12ISH9FF,8,325.44,2603.52
U8VJYLQQ,HYRVFRAYMF,Y7C9AMI1,2020-03-12 03:59:50,13:13:14,Online,XX4ZZGC8,4SD0905Q,Bar Base,S9OFTH4ARCO3,8,288.83,2310.64
5CIB9HI3,OPQ4AUPSXQ,L9BCBOET,2021-02-09 03:59:50,13:10:21,Mobile,JR7OOFMS,6ZHSXOOX,Represent Music,695TU3DET9RR,6,91.95,551.7
AYU536H1,H4PFPFHG09,6IWADWWZ,2021-03-08 03:59:50,13:26:03,In-store,817I9O1F,U3YGZLL7,Take Anything,EHY6X3JRHKTQ,2,168.53,337.06
6XR5V03Q,2MZ5IMNDP2,68IAHK2W,2020-08-30 03:59:50,23:30:24,Online,6F2ECV7S,YAHVAJJL,Leg Child,PJMRRGOGPQVX,1,359.49,359.49
8RUXM4SR,3OCE8MR417,QYG5UIYI,2021-02-02 03:59:50,20:16:57,Online,XOE3PA8Y,O71QDAXX,Listen Take,V3NMIWA4ABHV,5,82.19,410.95
468ZYOQV,VQVH3NV07T,ELMQE8XC,2023-03-23 03:59:50,15:42:41,In-store,6JVFEBD0,NC6K6Q01,Style Direction,LHH074CM1UXX,1,196.01,196.01
JY8HZXK7,IGMXXNQ2M8,10L36MTR,2023-03-11 03:59:50,12:46:11,Mobile,BPDRBA44,3A5CO0K9,Magazine Other,KY5NEOSUPBLS,7,16.22,113.54
85QDQ7IW,1G4QE8F89J,H0Y2X50P,2022-04-24 03:59:50,14:22:25,Mobile,M40TX6NH,MKT333RO,Work Into,VW4QZ1W54FSC,1,363.24,363.24
C043SF9H,TIKTGWJL2P,DLDWEYP2,2024-10-03 03:59:50,23:12:08,Mobile,KKB270EM,YIBXNMY1,Claim Less,BO6GDZOMVIWV,5,245,1225
H0KMMRZO,QNGNTCBYPU,F0L7S7IW,2023-03-06 03:59:50,05:37:21,In-store,KF4FEGS5,1PTZ4M88,Sometimes Probably,LVKQTQ7WUY8K,6,457.96,2747.76
ZOD27L9L,DAA9948T9X,DL3445IU,2022-01-16 03:59:50,05:09:48,Mobile,YQ3S03GL,VKFIOQ1O,Spend Grow,ETFE2M369NEB,8,453.62,3628.96
V5NCGXBK,KA9RCKVEWG,XYD8T0KV,2023-08-09 03:59:50,03:42:51,Online,OPW0LHS8,G1IOQ2PQ,Never Church,DK4ORO03TIW2,10,368.26,3682.6
6B4KA7EO,TGRPZ2BUVC,LOIHJAOP,2021-09-09 03:59:50,16:39:10,Online,D630GT5N,A4DCA2FC,Hit Appear,OEI1PG284DG8,10,36.6,366
SZZ956K2,NK0ZT2TR79,AUR61H7Z,2020-02-17 03:59:50,10:53:20,In-store,R1O1W5FT,K4CHUORN,Smile Different,LNZ0G1WYWFJZ,5,136.76,683.8
DFF3K3XC,PPLLH7L3T0,79STD8V3,2020-02-09 03:59:50,17:08:42,Online,BV63DB1V,6RVACB46,Hear Wife,W5VW73EA5TTP,2,288.05,576.1
01U7HKKS,A130FGYMIY,HCV7EIMY,2021-09-29 03:59:50,17:01:33,Online,RDV2JU2C,PUME6HM0,Order Find,XVHED7TQ5EHK,2,345.01,690.02
TF13MGH9,6ZOHOV99HS,FS4JMZQZ,2023-09-29 03:59:50,23:18:16,Online,X52QUBG1,VT63SYTN,Yourself Leg,M1XRRF6SAFS9,8,491.8,3934.4
27RKGTOT,I5SRCQNJ9S,IVCTLFYG,2023-12-02 03:59:50,21:17:10,Mobile,AKFAM03Q,YJJQZEFN,Money Partner,5JAOWZNY71XU,1,463.86,463.86
BA9TCZ15,IK38Y1H7I2,2GQCWA5J,2022-10-25 03:59:50,20:21:25,Mobile,8EGXCJAJ,5XUDPDIX,Congress Sound,SA8345IN7ZKU,7,320.33,2242.31
BU2FQ1ZC,2AXY7VDTK6,RNMXZHHN,2023-02-24 03:59:50,03:32:28,Online,GP7HTPXT,AGOWJ7QB,Quickly Cost,W3OHMX08ZR4A,4,211.35,845.4
B8S7L01X,SME7KL620P,YY8HXQRA,2022-07-13 03:59:50,03:45:58,In-store,65OPFHXI,ZH008SZ1,Family Management,A7A7G5R24623,3,226.29,678.87
3YYMECHM,RU1Y38SIY4,9OTDYGMP,2023-11-07 03:59:50,12:11:53,Online,BYS3NX3D,N8C13GZ4,Miss Performance,J5WY2ZH1GUZ6,10,424.9,4249
C6VFTUHS,O81UJB6IBU,X20AF1DF,2022-10-19 03:59:50,15:17:24,Online,SU8A6T4Y,T17XG706,Station Face,JQKIHSS237AV,1,351.26,351.26
M74FUUVL,LETR9PWP4J,0ZFOTFQK,2020-06-12 03:59:50,01:18:03,Online,XWRQ5FO4,KVE56XH7,Official Difference,E9XTMG7SXHZL,4,486.54,1946.16
T3NTJOY3,OWR7NAAR4P,XMLCGHGR,2022-04-20 03:59:50,09:24:18,Online,KKIXG6VL,QFRVAWZD,Value Sense,SU88ZXTMW5BD,1,254.69,254.69
0DNMXI2G,HFNZRW9TQQ,CUEM1L9C,2023-05-16 03:59:50,22:33:43,Mobile,QO70JDVO,6LK9AZV0,Firm Off,WUER318ZJ3KU,5,144.24,721.2
9K9DC5RX,Z161A3LR6Z,I6M42G3C,2023-06-05 03:59:50,03:03:34,Online,1JCCDFEE,VMUGBCP0,Program Focus,BKHHCA1O2UIM,10,305.29,3052.9
4YBGELU3,OH2P9JOHK2,KRIOWACR,2020-01-28 03:59:50,01:38:50,Mobile,LVF2ZMGO,9CF6NE4A,As Relate,AQV3HH4RIWVM,8,355.59,2844.72
OV6MA98H,82VCAAAKX2,WT73HQ1N,2020-08-24 03:59:50,07:08:07,Mobile,3EFYW54H,0TKMN04W,Loss Democrat,OKU4N5NSMU9G,9,278.35,2505.15
TTCBY65J,A09T4TVA1I,1CUGQHKL,2024-04-25 03:59:50,04:16:41,Mobile,ZEX5JGUQ,U3YGZLL7,Take Anything,EHY6X3JRHKTQ,2,168.53,337.06
3D5X6665,9P2M2W43FF,PHU4ET5B,2023-09-12 03:59:50,23:39:09,In-store,JR7OOFMS,TJK4S7P0,Imagine Good,3RM7RV829WCL,9,401.14,3610.26
2BGQUQ7C,RJFDC94WZ6,539LFIBE,2023-06-20 03:59:50,15:18:27,Online,JWG7INRD,AQ6KZFSA,Answer Hotel,18ZTQAMDZYVI,7,271.1,1897.7
3STUY9V5,OT2P0U9CGA,DH7FDDTO,2021-12-19 03:59:50,01:13:26,In-store,LUQ8U20G,WZPK76H8,Fast Page,OMRQ1RYRY355,4,250.5,1002
UEVA9RKV,C11BLJNSU6,QUT4ATNT,2021-05-28 03:59:50,08:02:48,In-store,YRFBCXIE,T4QWEOWJ,Establish Treatment,EK2QP75RH3AS,7,281.32,1969.24
9PGCYVT1,3P2CUPJLPU,GYTG3QBR,2020-04-22 03:59:50,04:24:36,In-store,75I0GD0I,Y51ESCF9,View Growth,IX35P5RFVVPZ,8,30.17,241.36
OQVLSZ04,HY4RPLU2X7,0A1O7IMO,2021-11-07 03:59:50,01:36:50,Online,ZEQS6E13,AXKI2Y9D,Rock Fund,ET46Q7BQPZ7O,3,147.6,442.8
7TVYPIND,V62NB3WH7X,SOJCK16U,2022-03-20 03:59:50,15:14:48,In-store,02Y3AE81,JUZJSGUI,Make For,QY0UWYK9WU68,8,470.62,3764.96
YKG400S6,YE5N0Z9MP9,VFPW38DN,2020-05-31 03:59:50,16:55:35,Mobile,GJDFBAYL,R5P5EFMB,Stock Themselves,YOEY89VQVNJM,7,42.56,297.92
DN8R73KD,WL2DT9JC9B,TUPS3C7L,2020-10-27 03:59:50,06:45:20,Online,N7DRQK23,O3ZIMSMU,Particularly May,TNE9KL6HJ8C5,5,126.91,634.55
WV0PPRJ1,XKK1P8B8D4,A7CKG9I1,2021-12-11 03:59:50,21:34:22,Online,82BQDNZ6,L9HTKAHW,Apply From,DQXTO2RDI17S,4,458.15,1832.6
C9711W8U,98X86MJTMJ,J3X4DUVZ,2020-03-26 03:59:50,20:36:24,In-store,S12DMQ7D,FV2A82U0,Action Attention,QU8YAEN5NL16,9,435.42,3918.78
WCUBG3IK,7I5J0HSG6S,QP0WKA92,2020-08-01 03:59:50,00:03:40,In-store,SZXT9PBJ,VHEZR8CU,Call Thus,Y143PSA1IMKJ,2,91.39,182.78
Q566K1C4,3EWUDRGT4P,X95V7TRO,2022-09-24 03:59:50,15:31:58,Mobile,OSCUZ9IF,7J4LMIH9,Decision Off,HYQFG69AL0UX,3,104.34,313.02
A4496MR2,RJ3JT7SIH8,0ZETLQ5H,2023-12-31 03:59:50,22:52:34,In-store,6N0D7DOH,MIH23ET7,Those Agreement,2YBYRQL5A8OK,8,421.46,3371.68
00CK47R1,WZE9UTJ71E,E574SE5Q,2022-11-05 03:59:50,02:43:05,In-store,TRH20BPV,O3ZIMSMU,Particularly May,TNE9KL6HJ8C5,9,126.91,1142.19
Q6D6XEXF,BG7AEGWLDG,17PWSS1F,2020-12-11 03:59:50,22:49:32,In-store,5X1C08U5,NW2JL3YE,Say Air,3JDU3DPUUU78,9,270.29,2432.61
VXU1KGHJ,WPIRQC97KX,C1LFWBID,2020-10-16 03:59:50,16:23:20,Online,4UZYBT46,0UYC7WOT,We Painting,71D5C9TC6PM9,8,472.22,3777.76
RRS5WP89,G71TJMRIO4,H98E6Y2P,2021-12-07 03:59:50,00:14:28,Online,GEWYR3K3,MZKDRUWH,Perform Type,S92X6GRU7BRB,5,162.2,811
HUU27S6Z,5NPV4ATTY7,H311OGKJ,2021-10-02 03:59:50,04:52:37,Mobile,5FQ0E3RG,XEZ90ZHO,Close Audience,8Y60T2B0WZWW,3,210.64,631.92
S8Y127HF,MF55LQ2D1G,88F6JBTC,2021-02-25 03:59:50,21:00:19,In-store,E316PLJA,L0JTBOFT,Article Allow,W3QTUGXUA7L1,8,288.64,2309.12
OSW2WSKD,MWARH1AWGD,0D8QA81I,2022-07-06 03:59:50,21:18:29,In-store,AYTGI19W,P4U5WW1M,Write Along,1KJ3MSWFTQ2G,4,146.88,587.52
TAJQXFOG,ECDE7V5825,SK42QQ98,2022-04-29 03:59:50,14:31:11,Online,ELUVVLIH,SRMXFT8L,Find Quality,IW7OQX45XPXL,2,37.25,74.5
BBIDLZ45,BE34BT3NJW,JSJNYNBF,2020-09-11 03:59:50,21:36:37,Mobile,WWRZNG1O,MRWMWGRW,If Science,8UL2FN73F85B,3,196.34,589.02
BEU5K8OJ,PZAHJ7CO0U,8C3P558N,2020-11-19 03:59:50,03:11:21,Mobile,F004RZY2,LJPLM2VO,Wait Lead,58OHHYTA63X9,6,178.17,1069.02
0S6XCNKX,IE1AO7CDSO,QUB2DBEL,2022-09-19 03:59:50,16:29:49,Online,8PAJP2PH,EF8AO40N,Manage Interview,NOSVTDD0TVNT,7,194.49,1361.43
57OUGF7I,I9YUQMPKAX,8X08FDRB,2021-05-08 03:59:50,05:23:36,Mobile,XYTJ881A,0LS732LI,Nature Case,EQHHXLJQO5N4,1,175.74,175.74
R7LG1TXV,1WBC0BKAHZ,GCPDJ2I5,2020-09-05 03:59:50,04:56:25,Mobile,UD2V33FN,DS32OC18,After General,AMNYFJT531KN,8,103.31,826.48
36PT0QWT,RYI99ZMRMB,NVVMXW0H,2024-03-26 03:59:50,00:42:49,Online,V9K08B0Z,WQVUABWR,Customer Thus,6L7RV7XEUQHE,5,450.94,2254.7
74AOLR7M,J96KQQM7O2,S0G550B2,2023-03-17 03:59:50,18:42:43,Mobile,WSC2CLNI,4ZWRN0HR,Year Question,FY87RMQRVBYF,10,199.6,1996
TYZNRUSI,J3NF2Z58JJ,GU1W4RBY,2023-07-23 03:59:50,15:07:05,Online,X0AQQ5OB,34WPI8GK,Rich As,83O4O0800XXX,9,159.04,1431.36
OOJ4MJTF,Y3GSLF4P1V,MMMDE5D3,2023-03-12 03:59:50,03:13:24,Online,T6B2GZZ5,GA9HOXRG,Energy Protect,4MWRD1GVLJ33,1,208.47,208.47
C0D560XE,NLL7X7CPAE,GCNZWK15,2019-11-01 03:59:50,01:20:06,Online,TUKJT8AS,8JQ7U5AJ,Everyone Either,HFCMQKLAZD3D,9,85.49,769.41
5OW9O57N,SWEYC5F27V,6CB5WVG6,2021-03-13 03:59:50,16:30:38,Online,TICYAGU8,LV4I5DLY,Himself Over,CAKW3EYDOILE,2,409.12,818.24
VBZC6KXI,OA6G6K71HB,GQ2BHY0Y,2023-10-15 03:59:50,14:18:57,Mobile,F2A8GU1V,BC9LY2HP,Likely They,QQ7AL6XMJ25A,8,316.78,2534.24
HZP6E3YD,JLA8HU95U3,Z2Y444EZ,2020-02-18 03:59:50,16:46:35,Online,MCV9Y3OA,5V2GBPOC,Resource Interest,FR84AVH1FFHD,3,386.55,1159.65
T66Y1UG5,O2LYW6S3A4,ES3T3ENI,2023-10-31 03:59:50,08:56:39,Mobile,QYL3CP1Y,BOUG34P3,Southern Across,1DG2PZKAPUCC,8,477.28,3818.24
N16WJ3A1,YU7ZZ0WH5D,PM34DK0I,2022-04-22 03:59:50,01:09:16,In-store,9H84ILH3,WY5HWZ01,Support Speak,ME4KUR597EZH,1,452.28,452.28
RFMMQ756,QP6AV8Q4KL,NL9A5KIZ,2024-05-30 03:59:50,01:14:45,In-store,KK0VL8BK,UXQKHE1C,Cultural Identify,69L96GYLO2IL,4,251.93,1007.72
JOAE3BMG,BGYA5F87AE,RSOPA7FN,2020-09-23 03:59:50,06:33:44,In-store,9BCIL8DW,OXG0UWWA,Would Word,MHPX601GGYVX,9,489.19,4402.71
4TCZ4R12,4FQHFR7TAN,MI53LZHA,2023-05-20 03:59:50,20:03:53,Mobile,B8ECIC0N,GNW7H88D,Catch Certain,IEIUK6JAHHZT,5,148.57,742.85
RONEJL0W,YU7Q77DHQ1,E6B1MF2Y,2023-09-14 03:59:50,06:24:20,Online,PIKJ544M,P2SFSTIF,Would Important,DYTRU0X5Q2YI,6,80.03,480.18
5RU1CGK7,019TK5AWNL,S4ARUYD2,2019-10-26 03:59:50,21:55:26,Mobile,DN3YFOQM,TBLETST2,Year Relationship,ZX5WTSMC0EW6,10,129.51,1295.1
BZH5U4A3,9GBCNS3DMI,V37XUEBY,2021-07-09 03:59:50,14:37:25,Mobile,9K0YCP1M,1RKI4ZDX,Catch Central,S9L3R9PHEDCU,9,69.24,623.16
3U7CC8FV,Q50H1ZLEM0,A4XIZUWJ,2020-10-08 03:59:50,09:43:17,In-store,IT9KRTY7,W4WOY2PM,Rate Wind,SICSROQ5ON13,9,246.08,2214.72
RCWJVM2I,1MMICXIASP,MXIQVI3N,2022-12-18 03:59:50,22:29:32,Mobile,T6ZROAK9,X07DGSUV,Action Option,SJGYIY7DB2TR,8,350.9,2807.2
GJE0IN9C,CPOBERF4RF,7S7E7LMB,2020-03-23 03:59:50,14:00:33,Mobile,05YXSOPJ,SFALI5R1,Third Whom,PUNSZUL61D4P,1,99.91,99.91
7FNHWBAO,2OCOWBY7T3,3KATQABH,2024-05-14 03:59:50,05:52:37,In-store,8MHQYVV2,56FBR2J5,Somebody Fish,5DBI9DAZYF25,4,72.67,290.68
UT9HFRNS,83G3KFIGED,02NEMNQ1,2022-10-08 03:59:50,18:03:54,Online,8WFQWLHY,UTIPX8D0,Include Can,DJXHRL2DEJGJ,5,19.91,99.55
JLBUZWGT,5K1CTUA1KP,7K799T5Q,2023-08-17 03:59:50,19:20:01,Online,V9K08B0Z,9ZSXJMZK,Republican Example,2P65JIQC0ATX,9,378.9,3410.1
9OCNKPQE,QBD8KF6J7C,UGLDZS6R,2022-10-27 03:59:50,03:10:35,Mobile,THUFEOAL,DXTRAM4F,When Door,PV0Y2GDX5I73,4,316.4,1265.6
R278K3BB,O4270OPNPG,A16OXDLK,2020-12-22 03:59:50,09:37:44,Mobile,LHF1K3QP,INAIA4DT,Everything Economic,5X4GKI6C83K4,2,435.92,871.84
N813QTBQ,UXR2OSUNVB,7NM26BEQ,2023-06-11 03:59:50,05:58:34,In-store,X8JCUWOZ,3M1JPC9P,Record Nice,DO0C3DWD01S1,8,151.96,1215.68
S9FX47R4,YVRPLT0U4M,H0OQ6L5M,2020-05-17 03:59:50,00:45:41,Mobile,KKIXG6VL,XU84DYX8,Choose Book,2W7J9Z2JQZ6K,4,199.31,797.24
EPMJTWR7,J06U4UVKG9,JUB7Z181,2024-08-06 03:59:50,00:19:22,In-store,3O6TAQXG,GGKNC95H,End Pretty,5PKAXYBWR92R,2,118.91,237.82
VWMMXS33,RH9CWVP479,FECRHK2L,2022-10-17 03:59:50,09:31:21,In-store,X9ST1MU2,IRF02LA4,Air Base,WTV465HPAAJA,4,242.06,968.24
VZDK15PK,SX78U03IY4,43FOQFME,2022-01-22 03:59:50,21:26:29,Mobile,5HVUF0M0,320O3WOF,Remain Environment,6OZISNLISWB3,5,149.7,748.5
KRAXPRRK,XMIJY6D4KE,WAXTLDR1,2024-07-09 03:59:50,04:11:44,Online,SVME288U,PRQ8EPCV,Consumer Although,CVYKCYPF5LJ1,10,152.82,1528.2
4EUTOU57,9VE333IXP6,091EOJ3V,2020-09-11 03:59:50,03:58:42,Mobile,B74P2SQQ,LCP3YLF1,Here Work,115KIX59X319,10,306.48,3064.8
711M54WM,T2ZG9D8LUT,DBLYHIA9,2020-10-05 03:59:50,01:17:48,Online,MT30UI7G,I3AU9Z85,Tree Small,E8N2BTUFZDP3,5,450.56,2252.8
O4LDA1IJ,N6PZR3K7Q6,3T2D0Y6C,2021-09-15 03:59:50,08:50:42,Mobile,806RI07B,JIJ57YGL,Author View,YJ0V7X3IUI2U,5,446.58,2232.9
VYKICSGY,NXQINKDBHV,6GUVJ5TN,2021-05-04 03:59:50,14:33:11,Online,SZZRSUU1,LZHHUMUS,Nature Us,0YKH9T2ESZ81,2,269.96,539.92
ALPYUXSV,WD2OKLIJCW,M0XDL7QN,2020-09-12 03:59:50,19:02:47,Mobile,EZUXN7F1,V184V1OG,Few Agree,6C9M830JEYCP,7,242.52,1697.64
NKCA54VU,BYJUOZ9F4J,NUMSNHK4,2023-06-28 03:59:50,04:10:08,Mobile,REK8W7YD,1C8VTZXI,Body Election,WDLFST4BN17V,9,424.12,3817.08
CWOSB8CS,Q3M1LWFRXN,IO334QT4,2020-09-13 03:59:50,01:09:23,Mobile,WL008TZE,EU66MVJS,Much Size,T6AWHKWU3MPP,1,116.62,116.62
37SGOXNT,8HOMR6T1DC,EIL8O6SN,2020-03-15 03:59:50,05:28:23,In-store,ACFKENFM,M7D7H879,Prove Special,6BQV47WB9OG2,2,305.45,610.9
82WHPCZS,49K3SQT831,ISVWDPFL,2023-08-11 03:59:50,07:04:39,In-store,D7ZQZHOV,5XUDPDIX,Congress Sound,SA8345IN7ZKU,3,320.33,960.99
ZOP9MKS3,8VE86V6MRU,XCOYF9AK,2020-08-03 03:59:50,20:58:31,Online,9U8COO7I,1K1IF9CC,Beat Deep,4VQJUJU4V9B4,1,296.23,296.23
PL9B0ZON,KGXIJ5FPSN,54W1D3G3,2024-05-09 03:59:50,15:49:20,Online,TCF5Y9EQ,2TYAFQRE,Do Choose,J552LV9M5HNW,5,428.06,2140.3
7URMWKL6,HCLNQYYHO1,BIEA303J,2022-11-08 03:59:50,03:39:11,In-store,RKOXM242,WO35L0TN,Describe Measure,UF157ABVLRTE,3,419.77,1259.31
C49AM191,QX6H3CSSCC,0P68IA01,2021-05-18 03:59:50,10:47:29,Mobile,ONYJ0CB8,Z5HT0YY1,Son Community,FD1081R50RQR,7,240.06,1680.42
DYEE21BP,9D4RSFSPT4,HXOZA25R,2020-06-19 03:59:50,04:23:58,Mobile,IUPW5HO0,U8ZELD8V,Start Style,NJWBQB3IPRWI,9,278.82,2509.38
TW4QILZ7,9N2IFFGGL7,CIT5RVB9,2020-12-30 03:59:50,16:17:21,Mobile,806RI07B,HV8Q39IO,Great Way,BSEJ6HLKW2RV,2,12.45,24.9
6X4Z4MOI,02VABP373D,UTT9VLJG,2020-01-30 03:59:50,19:37:07,Mobile,ZPKYWZPU,QIZ5NLF5,Rich Yeah,0W090PSBD9EE,4,429.06,1716.24
ZG6CTSD5,C50HJN9D6L,J68C4LVA,2024-01-29 03:59:50,08:45:37,Mobile,DB81YKTG,H4SDEWHI,Again Last,IBLTMT2RUF8A,7,368.66,2580.62
ZOCFOICW,PH2OPZB2BB,PSIRQF2P,2024-07-20 03:59:50,12:46:26,In-store,VLBIECCG,9BF5N5GZ,Same Hard,ZNCDXAUP96ZZ,8,265.64,2125.12
CITCVIGV,9MW2YK8HJV,W34GHE6U,2024-04-15 03:59:50,21:08:57,In-store,8XKXVSQO,9ZSXJMZK,Republican Example,2P65JIQC0ATX,9,378.9,3410.1
FJ8K8I0E,8A83CSYU0D,HMX2ACHN,2020-06-27 03:59:50,20:33:50,Mobile,BYS3NX3D,C1FCK4HD,Stay Past,HR9P4H4FMUUM,6,166.42,998.52
1NTXQWG8,31XCO1ZE1Z,IK4JSFBG,2021-10-13 03:59:50,15:08:10,Online,XYTJ881A,S5U3R33G,Need Enter,45U5PO6KMCI4,2,11.45,22.9
7P9QQYW0,YXA2XAN48J,32SV86DE,2020-11-18 03:59:50,08:11:06,Mobile,W088B45X,B24RKEUO,Cut Him,JMSC8M7BDF9R,2,300.04,600.08
RJB0N52K,XNFL3VC6FR,H5UF8VDI,2023-11-18 03:59:50,07:34:15,Online,KSVHTSR1,TCVODC98,Audience Baby,9WD2VC5T8156,3,323.38,970.14
A16VK0IM,A6B47N25DT,5EWOOE3N,2023-07-03 03:59:50,03:15:43,Mobile,UUYKUCFU,HVDSYECM,Environmental Civil,1CR3MKXWXG34,1,371.57,371.57
6Y1961ML,CT7ZVOLKAR,Z71UYIPA,2022-09-01 03:59:50,19:04:47,Mobile,MJ1WKP7V,TD0Q7RG4,Even Movie,OISX0T8NOCDI,3,118.15,354.45
ZK5EX923,O00PI906M1,Z2IENX0F,2020-11-16 03:59:50,15:29:32,In-store,ZEX5JGUQ,DK0OBT0S,Quality News,1B5BKQ5LLXAG,10,420.26,4202.6
R9FNSIT4,WGZE5EBFIA,7MKWMSDY,2021-05-15 03:59:50,23:13:00,Mobile,EP916KW3,JTWFTRNT,Since Line,Q9TXY3GC3A84,2,161.4,322.8
1HR8AG92,UKKL9O49XT,J56LC8GQ,2020-07-12 03:59:50,21:22:44,Mobile,NBGQZB33,N7LD8LBF,Same Power,51UNFDTTEPQR,5,453.15,2265.75
TQM1DK4R,A2EJDH408S,FBYIZX7Q,2022-06-21 03:59:50,14:12:57,Mobile,X52QUBG1,T4QWEOWJ,Establish Treatment,EK2QP75RH3AS,4,281.32,1125.28
IGAOHZES,SP31W54O11,EEI76OZ0,2022-04-03 03:59:50,06:31:59,Mobile,TVSSZPZ7,4X9MOQBZ,Visit Institution,DRCIUZWXXPKX,3,176.05,528.15
OE0GLV9F,PTD0CPG1X6,D4ZS4LZR,2023-01-18 03:59:50,08:41:09,In-store,8S6W2951,MJ3D3LOS,He Participant,0S9ZAR31BSG4,6,394.32,2365.92
9XVEHOUW,JA686DJHB5,DZ0R9MBE,2023-09-15 03:59:50,20:50:06,Mobile,W6UGLU70,0Q8J3F54,Agreement Ever,DVHR76017HV2,7,416.19,2913.33
RG6YAMAA,967MNMYR1G,60R6XBLG,2020-05-10 03:59:50,02:51:46,Online,DFLDXZAT,ZUDJQOFS,Network Quality,TQXSCO7BY1RQ,1,17.35,17.35
I4JUPKK2,HJ12PE35PO,PEFTPYDI,2021-02-23 03:59:50,23:09:09,In-store,3K2XYCEV,AY471PKS,Such Call,QI1XZ0BM6VNP,3,178.12,534.36
L454JEIF,KW8EV4S92X,LHCKVFPQ,2021-10-24 03:59:50,18:53:20,In-store,TL6WHEWV,AQ6KZFSA,Answer Hotel,18ZTQAMDZYVI,6,271.1,1626.6
SCW19TD0,PR8REKQI9Y,KFOVIG8R,2024-06-13 03:59:50,12:50:39,Online,8UJ04WVZ,PASBXEHJ,Act Really,SU0ZIBG1ZW0N,7,98.11,686.77
I315GHES,FJTXNHHA01,ZQ3N7L9M,2024-09-09 03:59:50,11:34:09,In-store,9TD4BNCB,550CA83Q,Accept Alone,S189QTVDP9A5,4,86.24,344.96
K2JRS8ZK,FQH09ZL820,T9BQLDDI,2020-03-15 03:59:50,07:52:42,In-store,A3LYQQIY,QB8B5QZ6,His Decision,VXEKYWTFVEK5,5,181.96,909.8
RLNSEKO7,WYBEAWZ1H7,BM2NGCQY,2022-05-05 03:59:50,15:51:44,Mobile,QCC6D5WQ,W4WOY2PM,Rate Wind,SICSROQ5ON13,6,246.08,1476.48
6OLQJ5K9,WURMQW30K3,WOUEPQT2,2022-06-23 03:59:50,13:37:37,Online,1BFH4D7C,7OZ1KRLX,Truth Good,3HN613L3ENNS,3,96.98,290.94
XEA7DVNN,UE4P8PFYFH,6KTJ9FA5,2023-09-15 03:59:50,04:18:32,Mobile,SCK6J0TQ,1XV6WV7X,Peace Early,HVI5GC5P1GFM,1,80.28,80.28
MJ2SS6F5,YHLTIK0FN6,RS7K2CSK,2021-08-11 03:59:50,20:46:39,Online,J6XTLQNS,KVE56XH7,Official Difference,E9XTMG7SXHZL,2,486.54,973.08
9X9LHLIW,UL0YDXHCNR,TX67C79P,2023-10-31 03:59:50,02:26:38,Mobile,RZ5PAFE0,6J4UAK9B,Tough Office,JEOIHWFE07H2,10,469.72,4697.2
EOLI80RH,03JDLOHIAW,DJJSGIIZ,2024-02-03 03:59:50,19:00:50,Online,9LUTJZSE,A41BYSYV,Become Health,K7CSRZKEAWOV,6,122.6,735.6
PDZV1YYT,1J6LUKVY5W,2K2LVG9O,2021-10-18 03:59:50,02:59:05,Mobile,1MG70SC3,ZU5Z10Z1,Face According,FHGMCH81XJKS,6,266.97,1601.82
I60VCHIV,BAQ6M9Q7C0,6MDVVGXV,2024-09-08 03:59:50,16:02:36,In-store,KW9R9FCO,22HBIUSR,Fund Final,MRGLYHMRZJF2,8,84.7,677.6
YEGAQA0Z,JH7EJ9OHSF,1ZJW8FCW,2021-01-14 03:59:50,12:48:19,In-store,NW2NWBEE,KMYWNXAU,Tonight As,814LH5H10F3W,5,174.78,873.9
2NGLD2TN,3G3Z7AS7E6,Z4P1W7GV,2023-12-13 03:59:50,10:09:12,Online,VNWZCRRX,NH8KL0AT,Ask My,WL73B3DZ8C0T,3,371.65,1114.95
7R3UNNCH,9E722XLHWH,O1ZD0HUN,2023-12-05 03:59:50,20:10:58,Mobile,9ZPJSR2Q,GA9HOXRG,Energy Protect,4MWRD1GVLJ33,8,208.47,1667.76
HAWOVK90,784MTWSM7S,IYCY8J92,2023-04-23 03:59:50,10:00:49,Mobile,WHRH8KL2,L9HTKAHW,Apply From,DQXTO2RDI17S,7,458.15,3207.05
V5T7SQ4P,22WG3JGW5F,JVARNP4P,2021-03-14 03:59:50,06:01:52,Mobile,P8G5FN80,4UYB7SMN,Hospital Number,7GWJHH838IB3,5,435.97,2179.85
