,SaleId,TransactionDate,TransactionTime,InvoiceNum,SalesChannel,QuantitySold,TotalAmount,CustomerId,ProductId
221,GJE0IN9C,2020-03-23 03:59:50,14:00:33,7S7E7LMB,Mobile,1,,9TRCXEKH,NA41VLDP
222,7FNHWBAO,2024-05-14 03:59:50,05:52:37,3KATQABH,In-store,4,,M40TX6NH,FYTE2Z1D
223,UT9HFRNS,2022-10-08 03:59:50,18:03:54,02NEMNQ1,Online,5,,UDUUHVT3,9EYUJDOJ
224,JLBUZWGT,2023-08-17 03:59:50,19:20:01,7K799T5Q,Online,9,,8O842Z7E,ES4BEOMP
225,9OCNKPQE,2022-10-27 03:59:50,03:10:35,UGLDZS6R,Mobile,4,,8WFQWLHY,L0I6FTLD
226,R278K3BB,2020-12-22 03:59:50,09:37:44,A16OXDLK,Mobile,2,,ZW22JSTI,91RXWASQ
227,N813QTBQ,2023-06-11 03:59:50,05:58:34,7NM26BEQ,In-store,8,,YSACV9EI,D0DTEANE
228,S9FX47R4,2020-05-17 03:59:50,00:45:41,H0OQ6L5M,Mobile,4,,7XOQZPZ7,0ZWOQ2PV
229,EPMJTWR7,2024-08-06 03:59:50,00:19:22,JUB7Z181,In-store,2,,FBEINZ5H,XJCO10VM
230,VWMMXS33,2022-10-17 03:59:50,09:31:21,FECRHK2L,In-store,4,,JWG7INRD,3M1JPC9P
231,VZDK15PK,2022-01-22 03:59:50,21:26:29,43FOQFME,Mobile,5,,MNTDBACD,R18E9PJ7
232,KRAXPRRK,2024-07-09 03:59:50,04:11:44,WAXTLDR1,Online,10,,J8WWSYGO,BIG5KYJH
233,4EUTOU57,2020-09-11 03:59:50,03:58:42,091EOJ3V,Mobile,10,,9WKBRCU2,RKJZHSMZ
234,711M54WM,2020-10-05 03:59:50,01:17:48,DBLYHIA9,Online,5,,W463IZ3T,3J7LF7PY
235,O4LDA1IJ,2021-09-15 03:59:50,08:50:42,3T2D0Y6C,Mobile,5,,6JVFEBD0,UXOYY2G7
236,VYKICSGY,2021-05-04 03:59:50,14:33:11,6GUVJ5TN,Online,2,,7RS7T582,LKVW5JKD
237,ALPYUXSV,2020-09-12 03:59:50,19:02:47,M0XDL7QN,Mobile,7,,4JZG9VK2,B3L21GF0
238,NKCA54VU,2023-06-28 03:59:50,04:10:08,NUMSNHK4,Mobile,9,,YN7F0LJX,NNXQFRLG
239,CWOSB8CS,2020-09-13 03:59:50,01:09:23,IO334QT4,Mobile,1,,JA5ATD45,QFR7ALI5
240,37SGOXNT,2020-03-15 03:59:50,05:28:23,EIL8O6SN,In-store,2,,MMOEDB7M,UXQKHE1C
241,82WHPCZS,2023-08-11 03:59:50,07:04:39,ISVWDPFL,In-store,3,,PTMRDXC3,F6EY8TE6
242,ZOP9MKS3,2020-08-03 03:59:50,20:58:31,XCOYF9AK,Online,1,,7IRE5T79,T69P4F5E
243,PL9B0ZON,2024-05-09 03:59:50,15:49:20,54W1D3G3,Online,5,,5WXYKPUV,ZA9WGNML
244,7URMWKL6,2022-11-08 03:59:50,03:39:11,BIEA303J,In-store,3,,RH4346SA,M6FUEGL8
245,C49AM191,2021-05-18 03:59:50,10:47:29,0P68IA01,Mobile,7,,YCEU94JJ,TZD5QJ4Z
246,DYEE21BP,2020-06-19 03:59:50,04:23:58,HXOZA25R,Mobile,9,,817I9O1F,SRJ96135
247,TW4QILZ7,2020-12-30 03:59:50,16:17:21,CIT5RVB9,Mobile,2,,TP8T3RNZ,VHEZR8CU
248,6X4Z4MOI,2020-01-30 03:59:50,19:37:07,UTT9VLJG,Mobile,4,,0Z4KEASY,L7H6U8X7
249,ZG6CTSD5,2024-01-29 03:59:50,08:45:37,J68C4LVA,Mobile,7,,87VJWDFR,JTWFTRNT
250,ZOCFOICW,2024-07-20 03:59:50,12:46:26,PSIRQF2P,In-store,8,,KVPFF9RS,YC173CJU
251,CITCVIGV,2024-04-15 03:59:50,21:08:57,W34GHE6U,In-store,9,,J8D7D9DE,P2SFSTIF
252,FJ8K8I0E,2020-06-27 03:59:50,20:33:50,HMX2ACHN,Mobile,6,,UD2V33FN,O16IIMX5
253,1NTXQWG8,2021-10-13 03:59:50,15:08:10,IK4JSFBG,Online,2,,ES6LL8RU,Y7A5IQD3
254,7P9QQYW0,2020-11-18 03:59:50,08:11:06,32SV86DE,Mobile,2,,B9NHFWW1,0PU2TSZE
255,RJB0N52K,2023-11-18 03:59:50,07:34:15,H5UF8VDI,Online,3,,KKVWXMLY,JX4BRCBP
256,A16VK0IM,2023-07-03 03:59:50,03:15:43,5EWOOE3N,Mobile,1,,6F09GEAA,81MGBOBJ
257,6Y1961ML,2022-09-01 03:59:50,19:04:47,Z71UYIPA,Mobile,3,,KCH2ZHIB,CT8HR0E2
258,ZK5EX923,2020-11-16 03:59:50,15:29:32,Z2IENX0F,In-store,10,,LNVDA79T,2DV78IBF
259,R9FNSIT4,2021-05-15 03:59:50,23:13:00,7MKWMSDY,Mobile,2,,L81QFBFS,SZ7M77MH
260,1HR8AG92,2020-07-12 03:59:50,21:22:44,J56LC8GQ,Mobile,5,,EP4UYAQZ,BHRVX2SV
261,TQM1DK4R,2022-06-21 03:59:50,14:12:57,FBYIZX7Q,Mobile,4,,6OJVPYXN,0A223XME
262,IGAOHZES,2022-04-03 03:59:50,06:31:59,EEI76OZ0,Mobile,3,,818O4R3N,FZJ2B1HQ
263,OE0GLV9F,2023-01-18 03:59:50,08:41:09,D4ZS4LZR,In-store,6,,GEWYR3K3,LACS187O
264,9XVEHOUW,2023-09-15 03:59:50,20:50:06,DZ0R9MBE,Mobile,7,,ZC1NDDE6,SFRDPMY1
265,RG6YAMAA,2020-05-10 03:59:50,02:51:46,60R6XBLG,Online,1,,1P19D39X,VQ70FHVG
266,I4JUPKK2,2021-02-23 03:59:50,23:09:09,PEFTPYDI,In-store,3,,CJLACU2Q,A86UAVG5
267,L454JEIF,2021-10-24 03:59:50,18:53:20,LHCKVFPQ,In-store,6,,YP6DL3U3,FKWROFJP
268,SCW19TD0,2024-06-13 03:59:50,12:50:39,KFOVIG8R,Online,7,,2KATEGAN,3G45JAM2
269,I315GHES,2024-09-09 03:59:50,11:34:09,ZQ3N7L9M,In-store,4,,LH8RPZ24,UDRTZ63O
270,K2JRS8ZK,2020-03-15 03:59:50,07:52:42,T9BQLDDI,In-store,5,,9K0YCP1M,TNORHE0C
271,RLNSEKO7,2022-05-05 03:59:50,15:51:44,BM2NGCQY,Mobile,6,,QMZW813L,HTLW8QHY
272,6OLQJ5K9,2022-06-23 03:59:50,13:37:37,WOUEPQT2,Online,3,,IUPW5HO0,8RZID3Y5
273,XEA7DVNN,2023-09-15 03:59:50,04:18:32,6KTJ9FA5,Mobile,1,,T923W8HA,Q771BFWY
274,MJ2SS6F5,2021-08-11 03:59:50,20:46:39,RS7K2CSK,Online,2,,OVMF7K9Q,WKRPRAFV
275,9X9LHLIW,2023-10-31 03:59:50,02:26:38,TX67C79P,Mobile,10,,JHV5M6WJ,2JKA2SGE
276,EOLI80RH,2024-02-03 03:59:50,19:00:50,DJJSGIIZ,Online,6,,ACA46LZE,KMYWNXAU
277,PDZV1YYT,2021-10-18 03:59:50,02:59:05,2K2LVG9O,Mobile,6,,1BFH4D7C,XFI0M2VZ
278,I60VCHIV,2024-09-08 03:59:50,16:02:36,6MDVVGXV,In-store,8,,1FLLOVSO,ZBAD4RIW
279,YEGAQA0Z,2021-01-14 03:59:50,12:48:19,1ZJW8FCW,In-store,5,,JWJ3BILI,AGQ3HD83
280,2NGLD2TN,2023-12-13 03:59:50,10:09:12,Z4P1W7GV,Online,3,,HJWHW0OK,YIB82C3L
281,7R3UNNCH,2023-12-05 03:59:50,20:10:58,O1ZD0HUN,Mobile,8,,W4KI2IHP,VZJG8PAL
282,HAWOVK90,2023-04-23 03:59:50,10:00:49,IYCY8J92,Mobile,7,,ET33OZTL,A8QVOCVR
283,V5T7SQ4P,2021-03-14 03:59:50,06:01:52,JVARNP4P,Mobile,5,,D7BBITEE,XFSUSPIP
284,9W98MZTH,2020-10-17 03:59:50,21:09:06,HN3YCCNV,Online,7,,ELUVVLIH,4MNIDW61
285,9X42MTP3,2022-05-17 03:59:50,00:00:02,KC3KLD7W,In-store,8,,6PD130S4,P3NE3CLO
286,3L3RI0TX,2024-04-15 03:59:50,03:48:01,JJOLDL1N,Mobile,6,,VQOTHKBC,M4P2MRS7
287,9DXEIWQ5,2022-05-02 03:59:50,23:58:32,EV4QQMP6,In-store,1,,O4PJI6K2,P23HVFGB
288,XCDGCYYA,2024-08-13 03:59:50,14:59:36,5LANJG7G,Mobile,3,,F8N8957T,5DCIDZF4
289,J00PKCEI,2023-05-26 03:59:50,21:21:11,NBMR1DPL,In-store,10,,FMLIELV8,QOZSD6EH
290,F4MP2GTT,2020-12-18 03:59:50,03:36:42,5ZBN643F,Mobile,7,,59S40H1E,1GF85AWT
291,SQ19ODUB,2023-07-09 03:59:50,12:30:09,89VBKAYH,Online,4,,CHHXPDPS,W1MARLMN
292,KK5NEQUR,2022-10-11 03:59:50,06:12:44,LBP43RGC,Online,10,,TNB60ELJ,J5SMOOCM
293,9LQTM6GU,2021-07-18 03:59:50,05:40:01,8ZP17PYC,Online,2,,4EL3L9EQ,5O6A38XF
294,RZSPED16,2024-01-06 03:59:50,04:31:16,3B3RKJSR,Online,7,,CY6DL49B,39XJSWNZ
295,W1HGSN4X,2024-07-14 03:59:50,01:32:33,N59FOT6L,In-store,7,,7113K0N1,PUME6HM0
296,YZPZKUMW,2023-12-13 03:59:50,13:29:57,YGA7TKSQ,Mobile,10,,U6HMS5KK,WGUAGDWT
297,TUZIWUWF,2021-08-16 03:59:50,09:02:54,UJYNM4D7,Mobile,4,,B9V5JHDX,ECWTNJSF
298,DKDCH39C,2022-06-08 03:59:50,20:34:53,W7E4Q4H0,Mobile,7,,RUOENFNO,M91GPV5N
299,C5CMOGY1,2024-06-20 03:59:50,09:37:22,ADCXS4OU,Online,8,,IUU8SNJ1,X5YH3KRB
300,4298YLZC,2020-11-12 03:59:50,23:40:33,AE402A2F,Online,2,,GV774338,L0JTBOFT
301,M06JET58,2023-06-04 03:59:50,17:19:00,MWUAEDS6,Online,2,,ND9M13YI,CYQVD9AH
302,FWWEJSXG,2022-11-13 03:59:50,00:03:11,WZ6PAIPE,Online,10,,EIS4QQ2X,9MBSO82X
303,I9RJM3LX,2021-03-26 03:59:50,15:38:28,EWUDUHVK,Mobile,8,,9J5U9M00,E2DHETKZ
304,YZK9U0VM,2024-07-19 03:59:50,04:10:17,KBPTV9D7,Mobile,2,,FOGFV5QA,O02NPUM2
305,0D8Y1VNS,2020-03-24 03:59:50,08:59:24,FXPTKKJB,In-store,3,,KKB270EM,505IOE1U
306,BBSLGAJ5,2021-06-29 03:59:50,15:22:10,QAHA4I91,Mobile,9,,DS9D7EW5,RSSJLX3G
307,JFCSYY27,2021-02-24 03:59:50,18:13:36,QDWEEQ5Q,In-store,7,,SN6NX5QO,F1GENGIW
308,KIUSMPUE,2024-06-04 03:59:50,09:45:08,8JKGAEO9,In-store,8,,PKN592KM,9MVTI6UZ
309,B9XX1E81,2024-04-29 03:59:50,18:56:49,TKEE3DII,Online,9,,MUSKAL4B,BPQ8FBOO
310,NJ6HE666,2019-12-24 03:59:50,02:45:55,ZIB9B52A,In-store,7,,7ZHE662H,EF8AO40N
311,GEJN9INB,2019-10-19 03:59:50,03:57:20,5EUW0B51,Mobile,7,,KOV2ING9,Q74HN3PX
312,ISFAJAPX,2023-01-23 03:59:50,01:36:41,BZIPBTUQ,In-store,8,,IHNPTIA3,HB8H62C8
313,MOHSWO22,2023-12-09 03:59:50,22:14:00,SG1U6FCJ,Online,1,,L5RIW406,WC39QXZW
314,D9HSO7Q6,2022-06-20 03:59:50,20:45:54,1LF99PHR,Online,9,,M41F1RHF,B24RKEUO
315,RX5MC4QJ,2021-08-13 03:59:50,05:32:47,DMCQQ3K3,Mobile,9,,ZWDZNV7I,MMDO8MYZ
316,1RSZ4XBP,2020-10-31 03:59:50,13:00:07,U25M1575,Online,8,,A75J1052,TOM8OMC4
317,M0A9BZ4Q,2021-09-08 03:59:50,06:52:44,LWNGZEPW,In-store,1,,UMP92D6X,IDXEARZR
318,TNFNR1DC,2019-11-05 03:59:50,04:21:13,W6O0Y0C4,Online,1,,HGN6S9D3,EGRDF850
319,MRVFJB3O,2024-02-02 03:59:50,09:25:02,SAMU5P0H,In-store,7,,FAH10PPW,7ZEY16KL
320,7QCBPPD4,2020-03-06 03:59:50,17:16:08,69HTWPJ8,In-store,3,,YV4QJWUI,EWH2LAJU
321,UPBEY399,2022-11-22 03:59:50,01:39:36,QUUNFM0P,In-store,2,,5OMDJNF0,H5CYMPV8
322,A8KMTR18,2022-04-25 03:59:50,05:49:17,KD0TSSHR,Online,5,,LZ4ZSWW3,DHCA7G8I
323,J8QE0ZWI,2022-09-28 03:59:50,12:47:01,67NTMF39,Online,9,,T77ZOJ16,E8543UJ2
324,K9GZPT0S,2019-10-31 03:59:50,13:59:20,1NBUW4MI,In-store,7,,6YGNDWL7,ZTUVYO3K
325,4SR6PVNH,2022-04-15 03:59:50,12:52:54,H6FYXTAX,Mobile,3,,C2TJDIQY,CZF8CAY6
326,5CC72GMR,2022-07-09 03:59:50,20:15:15,3JO3F90S,Mobile,10,,AXNPYHOK,U6SRVE2D
327,SWQBUCWW,2022-08-07 03:59:50,18:17:31,T2WEHBDL,Online,8,,508Y9LYN,F6P16H3D
328,5O9H0WPN,2024-08-20 03:59:50,21:00:57,40LS7S1D,In-store,9,,YNGGJ9A7,1VTTPSH7
329,OS49JCM8,2021-03-28 03:59:50,11:24:56,U0EDYYLD,In-store,10,,O7A53UXR,Q27I4OXZ
330,2N8PO2LP,2022-05-11 03:59:50,17:42:27,GKA9SGBM,Mobile,8,,AIH90J8S,XU84DYX8
331,TPA4YVRK,2023-09-15 03:59:50,03:44:12,IS4EJ2GH,Mobile,7,,7RI4DP55,JH0AUTVD
332,VFRQVUF9,2024-04-22 03:59:50,23:03:36,4GCKWP9M,Online,6,,2TXXMQ8V,04E2FG0P
333,561ZDGP9,2023-10-31 03:59:50,17:41:21,E1YT7IW4,Online,2,,5OP9BESH,4X7UT8RR
334,JNJQLP65,2022-09-23 03:59:50,23:02:02,08WRQ940,Mobile,4,,E7MFTI9M,QJY2ANYL
335,KACCNBYK,2021-07-20 03:59:50,21:33:08,XWWRAF3U,Online,3,,B35GP7YF,PLZR4ROL
336,TXDU1Y0G,2024-05-29 03:59:50,15:36:40,RY2B1XFY,In-store,5,,DR7XJ34D,94TFIXBG
337,P4083YX9,2021-09-13 03:59:50,12:33:08,J178V2CX,Online,10,,SZXT9PBJ,G79D2WFK
338,F5IBWBER,2023-08-11 03:59:50,12:10:00,EC85VJ9B,In-store,9,,KEH6WJHG,PKG05XJB
339,LHDM9H4S,2022-08-05 03:59:50,03:11:00,5M8GULJJ,Mobile,1,,H3DTHH9P,ERQ5X0YW
340,CKIWA0ZX,2020-01-29 03:59:50,18:48:55,KUKK8ZFT,In-store,8,,KQOX0B0Z,9FQZQ241
341,ORU2EGBS,2022-10-12 03:59:50,09:06:13,DMK5625C,Online,9,,WKRF0GC8,8JQ7U5AJ
342,0XERGST8,2024-04-20 03:59:50,07:11:28,2A8OF4K4,Online,6,,QWIVTSTO,MVK70G03
343,1MLOM5IG,2022-12-11 03:59:50,13:57:59,1RGSHSLD,In-store,1,,541101HN,8620HF98
344,E9LSIRPH,2023-05-06 03:59:50,22:06:04,OAM6JVI3,Mobile,2,,13VC6S8J,O35GHR7Y
345,W15HR79N,2023-07-17 03:59:50,17:10:05,DXKTEMCG,In-store,1,,Z3OKOUOE,R3AAZPQQ
346,2KUPZZN0,2022-05-23 03:59:50,11:14:36,JUQR14LR,Mobile,1,,M4Y9PF15,2MU1I6F7
347,L3XNKKV1,2023-07-17 03:59:50,08:58:19,LF1X7XHV,In-store,6,,HOXEG6JQ,2UFB0K5X
348,FSBX765N,2021-05-12 03:59:50,14:56:15,UEKEKRRT,Mobile,7,,KKIXG6VL,1BKWJJ8C
349,11W22T9B,2021-10-09 03:59:50,01:51:31,NH9VEQZ4,Online,7,,E1W6NZFJ,92MI3PDE
350,KYMH6KRT,2022-08-03 03:59:50,12:43:55,TQZJ7BF9,Online,7,,5QRRP7ZF,OONLQQ4G
351,AOXPKNC6,2023-11-18 03:59:50,03:41:50,YUSN3AVF,In-store,4,,3OUN1GVQ,7ALWSCX3
352,5LD6XBKA,2023-08-31 03:59:50,12:33:05,EBXL6MRT,Online,9,,SVQ0L1ZL,EU56WP1S
353,HWPPAO2K,2023-08-14 03:59:50,04:58:20,QQA6IHAT,In-store,9,,CI14EKP5,JUS549LY
354,IM68KM39,2024-01-27 03:59:50,11:36:30,UQXTH97G,Mobile,8,,3Q14KHQQ,Y8IHD7N6
355,E6VAGLCC,2024-07-26 03:59:50,19:43:00,CS2RMKF8,Mobile,1,,X0AQQ5OB,SQ4VF67H
356,Y9V7GM0V,2022-04-26 03:59:50,07:14:45,1Q7WBDH0,In-store,7,,P0K6Y3WH,HVLK1PWO
357,1ETMHQ9E,2021-09-24 03:59:50,02:49:16,DPRAYHLH,Online,3,,NT0DQAIO,XBERZZBE
358,U3P6TMV1,2020-09-29 03:59:50,14:05:19,D905ZAZJ,Mobile,9,,VGDGX4LN,11HXEAH5
359,P0TSV7WL,2021-02-26 03:59:50,05:59:21,EDDXEPUK,Online,8,,563MKC4Q,CY3SJ90E
360,DYPS6QV4,2020-12-21 03:59:50,06:12:35,N3XWH5LU,Online,1,,9OU63LLA,YSM0YLN1
361,34O8Z02R,2024-03-23 03:59:50,09:06:08,JNXMB4A6,In-store,9,,UWIU8XHN,3QJZIYPM
362,ROI7MAQL,2022-10-24 03:59:50,16:57:12,V2VB3IG5,Mobile,10,,NVE37WZE,2TYAFQRE
363,FE9OI9CE,2020-11-16 03:59:50,05:16:29,OSFK06U1,Online,6,,U48OG0SP,VWW55P1C
364,6NCN6702,2020-12-18 03:59:50,23:25:40,2NTUQH8G,Mobile,5,,M6CUQD6U,8B5S3BR0
365,2RPV46K3,2021-07-28 03:59:50,03:22:08,KDYZS20B,Mobile,5,,3C8WA7BV,4SD0905Q
366,3JXP75T1,2023-08-25 03:59:50,16:50:43,SNC42X38,In-store,2,,W5VAGV9G,ZEGXTASX
367,MKXR3QR3,2020-11-12 03:59:50,17:34:39,CJN9HXRT,Mobile,2,,PFM1JD8B,SYIQ37PH
368,OGPB40DF,2021-06-24 03:59:50,10:48:46,UDKX65OJ,Mobile,8,,05YXSOPJ,SZZKH0NO
369,6DYYU3M5,2024-09-13 03:59:50,10:58:11,S6FGHYO6,In-store,6,,3EEVIWA7,4QR4JLHW
370,NRF0DL2P,2024-05-18 03:59:50,00:28:18,I171YSGT,Online,5,,ATDODWRU,RN64KHA8
371,0TPK8K75,2022-02-09 03:59:50,19:48:15,RY5XA0U0,Online,8,,A51PBVEW,U84CYP2A
372,HL31URS0,2023-08-08 03:59:50,12:03:14,NAAFAMU9,Online,7,,214SD77N,K9TBNZ9U
373,RJGQWOT7,2024-05-12 03:59:50,13:43:55,V8UF9YKO,Mobile,7,,Q4IGE9TH,ECUTUY7T
374,GDO8D28J,2022-11-11 03:59:50,04:07:46,9GO0MQ4N,In-store,4,,RAGANR58,O3SFZM5W
375,AKA3HDVK,2021-01-23 03:59:50,12:11:51,E88X0FQQ,In-store,5,,ZPKYWZPU,L7QPOXTU
376,KLDH9WQJ,2020-03-05 03:59:50,04:52:14,S02N8NV5,Online,9,,PWA5M4RN,3U35OF5K
377,PQV2ZI7J,2021-08-27 03:59:50,18:57:31,FUEG3GLW,Online,8,,0HI6GSKW,9LIFILGS
378,J2VO02LE,2020-10-21 03:59:50,00:32:43,4SNTLBT7,In-store,6,,145S7KM0,BWNSR5NL
379,15BTJHWR,2022-03-08 03:59:50,17:42:06,AWA89W2B,In-store,3,,B8ECIC0N,HFG2C84W
380,CP4PKJP4,2021-06-25 03:59:50,13:51:38,D2AEERWL,In-store,9,,AVWEKQQ0,X8RZ2H9W
381,PPTVMS76,2022-04-26 03:59:50,06:15:41,M2GN0SES,Online,10,,6449CJDD,NC6K6Q01
382,BTRCSZ02,2022-01-28 03:59:50,11:05:21,ZA8JPENB,Online,9,,JSE0YVJK,N7LD8LBF
383,LEJT4S7I,2020-10-04 03:59:50,12:32:23,XO3JBCY1,In-store,5,,FXQFCR6S,V9MGQQZL
384,K226V9A3,2024-01-28 03:59:50,23:48:59,RNS1AW6G,In-store,2,,8HJC2VQY,JPGO5HRQ
385,SH08MAP9,2021-03-29 03:59:50,08:13:22,SWALYG5I,Mobile,8,,V4LLPE1Z,2GT2ZGRX
386,FQPJBT8H,2020-01-12 03:59:50,03:54:46,WF5FL7YF,Mobile,4,,PA6G06XH,GT9RTJFS
387,ZRJFDA2N,2021-04-16 03:59:50,18:11:55,4Y36F77P,Online,4,,Z9US3SD6,6AMSO7SX
388,HWSYLPHH,2022-11-15 03:59:50,07:30:20,Y1V5YC3A,Online,4,,2RK5L57K,ADP6XQ59
389,IXVX9E9V,2024-06-07 03:59:50,17:55:38,ORQGNEZH,Online,1,,QDDOUOXQ,BZDREJSW
390,BYUS7UQ2,2021-01-16 03:59:50,13:44:28,3CVYBDHG,In-store,10,,UI9N7RJX,Y4TCTWZC
391,PC4CFZTN,2020-11-11 03:59:50,07:58:11,C0KOG4BK,In-store,3,,DFCNNXY5,ID9MAHP9
392,S0A29XR7,2021-11-24 03:59:50,15:41:29,T0FOP2P9,In-store,6,,F5EW55MQ,9T28RS17
393,7H0WXJD0,2024-04-15 03:59:50,20:17:05,DP3HTWS4,Online,5,,09V4XPSE,4PJ8U12P
394,Q33TON41,2020-07-02 03:59:50,18:18:07,AIVO4S3M,Online,8,,1ATK8BKG,RRB0VH9U
395,6O8YXHSN,2022-08-18 03:59:50,00:18:13,G0LG1B2Z,Online,5,,SY85RR89,XNQH85O9
396,NWK74MF0,2019-12-26 03:59:50,04:10:47,IAGFAHQV,In-store,8,,MHB3JH0F,I6EA8PDU
397,82FS99WZ,2022-10-31 03:59:50,12:07:02,K0QJXDYH,Online,8,,P3IT2E8B,HNGHGUNJ
398,TWQND6VD,2022-06-25 03:59:50,09:56:31,WD9SFRCK,In-store,2,,KLLB7NIX,S3V37O7V
399,3798RXPR,2021-12-09 03:59:50,23:08:02,JRBQKERN,Online,1,,W23AYVY6,1C8VTZXI
400,NE58RCRT,2021-02-06 03:59:50,12:17:56,HUCP9JX8,Mobile,8,,MCV9Y3OA,T6WZ6GXP
401,U9Z69UWK,2024-04-07 03:59:50,08:13:13,SJF9E4Q6,In-store,1,,M242UAN6,GBZJP9J9
402,W7MLI4ES,2024-10-01 03:59:50,05:28:09,O5XN97T8,Online,1,,WP9JCK9V,YJJQZEFN
403,WB3RTUFR,2020-02-10 03:59:50,13:44:11,WPIPJ4W6,Mobile,1,,QP8EBEZD,WNIK6QRL
404,EADJR5QL,2022-12-24 03:59:50,22:05:55,Z9DDH8GY,Mobile,3,,OO5MP46E,L2XZIC5Y
405,ODZNJDQE,2023-11-22 03:59:50,16:04:19,CYF3Z5Q9,Mobile,1,,VT53N6F2,OWKFX218
406,WCJTBTEB,2022-08-25 03:59:50,19:27:20,G8HBBUBI,In-store,1,,48L6FE46,Z5HT0YY1
407,NU88T1TD,2019-10-16 03:59:50,10:35:06,A2RQ2RGP,In-store,1,,D422S8TW,KSYBC8F5
408,IPSPQP8V,2019-12-22 03:59:50,21:49:57,WI8TIPPF,Online,1,,99XR7MSR,3ANY2NF5
409,O75OLXU7,2022-07-17 03:59:50,08:03:17,0OAZQBZ4,Online,5,,FZ8NUQVH,S7QPETR7
410,3Z5NPMRH,2023-01-07 03:59:50,00:43:47,3AQPWM1L,In-store,2,,H0CVNUOA,LC6KT3G7
411,OUX30BDZ,2023-08-15 03:59:50,15:25:57,CW91JBS3,Mobile,8,,S9K13JBO,N5E9L5GG
412,K053JGOB,2024-03-16 03:59:50,13:14:33,MFHXT96P,Online,7,,VX4XP33G,QOKFXD27
413,RXTS79BJ,2022-09-18 03:59:50,01:08:24,ZGPQWS1N,Mobile,2,,W29BXOVV,MZKDRUWH
414,DHK4KS4I,2020-05-17 03:59:50,16:34:45,7EOOBOV6,In-store,8,,JR7OOFMS,550CA83Q
415,U62YYKLW,2019-11-30 03:59:50,12:23:38,2G2WZZ66,In-store,7,,263WV7ZQ,HANO4VB8
416,J5INX1AW,2020-03-10 03:59:50,07:03:44,7YOCLK8S,In-store,10,,H9IWMDQ2,11WZEAMV
417,FIVG43AM,2020-06-23 03:59:50,10:27:56,YX80W7J9,In-store,8,,YRSPTO30,2IIAVYPJ
418,I635YLM6,2020-10-25 03:59:50,22:28:19,W3U0FMJK,Mobile,8,,NMM4CNOY,KGCMOLV1
419,8PJZBNJT,2021-03-02 03:59:50,02:44:16,KNIDYSXR,Online,2,,XOE3PA8Y,372ECW8Z
420,FJSTH75U,2020-12-14 03:59:50,06:33:00,6V9UA1T0,Online,2,,ZQAVOGIU,6T6CINUC
421,U4JQBYD0,2022-02-14 03:59:50,05:06:38,6AZQL0MR,Online,8,,03TAUW2T,VNAGY6NN
422,QOKNYXZ5,2022-01-07 03:59:50,20:08:38,GN4J4A4Q,In-store,2,,YRFBCXIE,JIJ57YGL
423,IEZJVCSV,2020-04-04 03:59:50,23:44:22,2Q6BEZS3,Mobile,7,,1ID4EISS,CFBVGID2
424,43X61T1S,2021-03-27 03:59:50,11:55:49,25DDXZFW,In-store,1,,RBRJGFS1,1RKI4ZDX
425,442U26BK,2022-12-25 03:59:50,00:37:29,4TJ0UWO6,Mobile,3,,FWV0X0O2,5NI964D4
426,52309RCE,2021-03-17 03:59:50,22:48:27,3KE120WZ,Online,7,,SI5TSGAA,KUF8L6Y7
427,8VPI2AMX,2019-12-08 03:59:50,04:04:52,2TPHQRJE,Online,2,,SLJAJSRS,CCF8DCOB
428,L775XE89,2023-03-15 03:59:50,15:05:21,DTL1OKC3,In-store,8,,FRA64K7L,Y7ZA06BA
429,9W0KIN4G,2020-07-31 03:59:50,03:07:48,YNJC6R4F,Online,9,,N7OHSV26,ERUUK779
430,5PK1LXH4,2022-11-26 03:59:50,20:22:53,D5ATXI9K,Mobile,4,,DJFFJ4I6,AXXCD0HR
431,79W622NW,2021-02-21 03:59:50,16:48:40,AS2AF8S0,In-store,10,,WK0NABRT,A4DCA2FC
432,7PS8EOOZ,2021-01-20 03:59:50,20:31:48,3UEGXHEY,Mobile,5,,L2V372R9,68R19O1S
433,WJNEWQWX,2023-08-01 03:59:50,10:42:31,9MPIGG8Q,Mobile,3,,RQ9T2VY1,XELATVQK
434,2TA6DIJQ,2020-10-20 03:59:50,14:54:02,XP9XHFYS,Mobile,10,,Y3KIQKNR,V3GRB4Z6
435,X9UUSSJE,2022-08-08 03:59:50,01:21:40,TJ29Q7RV,Online,3,,XGX43MWZ,JRUQRVFK
436,1RIXPRC5,2020-11-26 03:59:50,08:55:13,TUX0WNA5,Online,5,,5VIOH7UU,IVU8WORQ
437,9N9GZL7I,2021-03-23 03:59:50,10:50:18,BR26SOW1,Online,1,,YLMR6PD1,5L9DI2AF
438,CJXN272D,2023-07-30 03:59:50,21:44:23,ZGDLWQQX,Mobile,1,,7WXPLFU3,6RVACB46
439,CT9948UR,2019-12-18 03:59:50,11:36:26,TBNT2APP,Online,6,,E316PLJA,PASBXEHJ
440,U8AOTGD6,2020-10-07 03:59:50,11:03:31,O7KR21UF,Online,4,,Y1J12MUP,WF6A1HY0
441,9HI4DSHM,2024-02-14 03:59:50,23:49:45,WQ3FOYWK,In-store,9,,LR4TJP2W,RTETNE9C
